evidence_id,glyph_id,recording,broadcast,source_video,ordinal,frame,time_s,source,provisional,reported_hamming,assigned_hamming,confidence,overlay_center_x,overlay_center_y,overlay_pitch,overlay_registration,overlay_deviation_px,assignment_basis,verification_status,difference_cells,image,observed_fingerprint,canonical_fingerprint,cell_provenance
e6c2-11-g011-f000676,12,E6C2-11,E6C2-11,E6C2-11.mp4,11,676,22.5253,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g011_f000676.jpg,010000001001000001000000010000000000000000000000000000000000001001000000000000010,010000001001000001000000010000000000000000000000000000000000001001000000000000010,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g012-f000682,13,E6C2-11,E6C2-11,E6C2-11.mp4,12,682,22.7252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0805,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g012_f000682.jpg,001000000010000100010000001000010001000000000000000001000000010100000001100001101,001000000010000100010000001000010001000000000000000001000000010100000001100001101,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g013-f000688,14,E6C2-11,E6C2-11,E6C2-11.mp4,13,688,22.9252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,0.95,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g013_f000688.jpg,100000010000000000000000000000000000001010100000001000000000010100000001000001000,100000010000000000000000000000000000001010100000001000000000010100000001000001000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g014-f000694,15,E6C2-11,E6C2-11,E6C2-11.mp4,14,694,23.1252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,0.95,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g014_f000694.jpg,000001000110000100000000000100110000000101000000000000000000000000000010000000001,000001000110000100000000000100110000000101000000000000000000000000000010000000001,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g015-f000700,16,E6C2-11,E6C2-11,E6C2-11.mp4,15,700,23.3252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g015_f000700.jpg,001000001000000101000000011000100000000000100000000000000010010100000000000000010,001000001000000101000000011000100000000000100000000000000010010100000000000000010,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g016-f000706,17,E6C2-11,E6C2-11,E6C2-11.mp4,16,706,23.5252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,0.95,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g016_f000706.jpg,000000000110000000000000000100001001000010000000100000100000000000000010000000000,000000000110000000000000000100001001000010000000100000100000000000000010000000000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g017-f000712,18,E6C2-11,E6C2-11,E6C2-11.mp4,17,712,23.7252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g017_f000712.jpg,000000000000000100000000010000110000000001000000001001000000000100000000001000100,000000000000000100000000010000110000000001000000001001000000000100000000001000100,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g018-f000719,19,E6C2-11,E6C2-11,E6C2-11.mp4,18,719,23.9586,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g018_f000719.jpg,001001000000000000000000010000000000000000000000000001100000000101000000000101000,001001000000000000000000010000000000000000000000000001100000000101000000000101000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g019-f000723,20,E6C2-11,E6C2-11,E6C2-11.mp4,19,723,24.0919,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g019_f000723.jpg,000001000000000000000000000100000000000000000000011000010000010000000000000000000,000001000000000000000000000100000000000000000000011000010000010000000000000000000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g020-f000729,21,E6C2-11,E6C2-11,E6C2-11.mp4,20,729,24.2919,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g020_f000729.jpg,001000000110000000110000000000000000000100000100000000000000000100000010000000100,001000000110000000110000000000000000000100000100000000000000000100000010000000100,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g021-f000736,22,E6C2-11,E6C2-11,E6C2-11.mp4,21,736,24.5252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g021_f000736.jpg,000000000000000010000000000000010001000000000000100000110000000001000000000000100,000000000000000010000000000000010001000000000000100000110000000001000000000000100,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g022-f000742,23,E6C2-11,E6C2-11,E6C2-11.mp4,22,742,24.7252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g022_f000742.jpg,000000000001000001000000010000100001001001000000000000000000001001000000000000000,000000000001000001000000010000100001001001000000000000000000001001000000000000000,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
e6c2-11-g023-f000748,24,E6C2-11,E6C2-11,E6C2-11.mp4,23,748,24.9252,ArchiveInvest manual,False,0,0,,235.8,278.3,34.1,subpixel-lattice-fit,1.0087,matches corpus tag,matches repeated corpus observations,,evidence/e6c2-11/g023_f000748.jpg,000000000000000001000000000000100000000000000000000000000000000000000010000000001,000000000000000001000000000000100000000000000000000000000000000000000010000000001,archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond carrier-diamond carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual carrier-diamond archive-invest-manual archive-invest-manual archive-invest-manual archive-invest-manual
