glyph_id,recording,broadcast,cycle,track,ordinal,frame,time_s,source,provisional,hamming_distance,confidence,assignment_basis,verification_status,observed_fingerprint
82,E6C3-18,E6C3-18,E6C3,Sparse,15,721,24.0363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000010000000010000000001000000000000001000100000001010010000000000010000001110
83,E6C3-18,E6C3-18,E6C3,Sparse,16,727,24.2363,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,010000000001000000000000000000000000000000100000000000000000011001000101000000000
84,E6C3-18,E6C3-18,E6C3,Sparse,17,733,24.4363,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000000000000000000010010000000000000100000000010000000000010000000110000000100
85,E6C3-18,E6C3-18,E6C3,Sparse,18,738,24.603,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,101001000010000000000010000000000000000000100000000001010000000000000000010001010
86,E6C3-18,E6C3-18,E6C3,Sparse,19,744,24.803,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000010000000000000000000001001000000000001000000000000000100001001000
87,E6C3-18,E6C3-18,E6C3,Sparse,20,752,25.0696,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000010000000000000010000000000000000100000001000010000000001000101000100010
88,E6C3-18,E6C3-18,E6C3,Sparse,21,757,25.2363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000011000000000000000000000000000100000000000010000000000000000000000
89,E6C3-18,E6C3-18,E6C3,Sparse,22,763,25.4363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000100000000010000000010000110000011000000000000100000
90,E6C3-18,E6C3-18,E6C3,Sparse,23,769,25.6363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000010000000000000000000000000010000000000001000000010000000000
91,E6C3-18,E6C3-18,E6C3,Sparse,24,775,25.8363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000010010000100000000000000000000000001000000000001000000000001000000000000000
92,E6C3-18,E6C3-18,E6C3,Sparse,25,781,26.0363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000110100000000000010000100000000000000100000101001000000000000000101100100100
93,E6C3-18,E6C3-18,E6C3,Sparse,26,787,26.2363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001100000000000000000010000000000000000001000000000000000000000010000000011000000
94,E6C3-18,E6C3-18,E6C3,Sparse,27,794,26.4696,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010100000000000111000000000100001000000000000100010000000010001000000000001001100
95,E6C3-18,E6C3-18,E6C3,Sparse,28,798,26.6029,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000100000000000000000000000000000000100000000000000010000010000010000000001
96,E6C3-18,E6C3-18,E6C3,Sparse,29,804,26.8029,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001101000000000000010010000000000000001110100000000000000000000000000001001000010
97,E6C3-18,E6C3-18,E6C3,Sparse,30,811,27.0363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000000000000000100110000000000000000010000000000010010000001100000000
98,E6C3-18,E6C3-18,E6C3,Sparse,31,816,27.2029,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010001000100000100000010000000001001000010000000100000010000000001000000010001001
99,E6C3-18,E6C3-18,E6C3,Sparse,32,822,27.4029,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000011010000000000000000000000000000100000000000000010010000001000000100000000
100,E6C3-18,E6C3-18,E6C3,Sparse,33,828,27.6029,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000010000000000000000001100001000000100000000000000110010000000000010000000001
101,E6C3-18,E6C3-18,E6C3,Sparse,34,834,27.8029,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000010000000110100000000000000001000000000000100000000000000011000010100000000
102,E6C3-18,E6C3-18,E6C3,Sparse,35,841,28.0363,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000000000000000000000000010001000101000000000000000000010010000001001100000
103,E6C3-1L,E6C3-1L,E6C3,Main,1,740,24.6727,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,001000101001000000000000000000000000000000000000000001000000000000000000001000100
104,E6C3-1L,E6C3-1L,E6C3,Main,2,746,24.8727,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000001001001000000000010000000000001000000000000000000000000000000000000000000001
105,E6C3-1L,E6C3-1L,E6C3,Main,3,750,25.006,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000010000000010000000000000101000000000000000000000000000000000000000000000000
106,E6C3-1L,E6C3-1L,E6C3,Main,4,758,25.2726,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000000000000000000000010000000000000000000100000000000000001000000101000000000
107,E6C3-1L,E6C3-1L,E6C3,Main,5,759,25.306,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000001000000000000000010000000000000000000000100000001000000000000000010000000000
12,E6C3-1L,E6C3-1L,E6C3,Main,6,770,25.6725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000001001000001000000010000000000000000000000000000000000001001000000000000010
12,E6C3-1L,E6C3-1L,E6C3,Main,7,770,25.6725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000001001000001000000010000000000000000000000000000000000001001000000000000010
108,E6C3-1L,E6C3-1L,E6C3,Main,8,776,25.8726,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,001000000010000100000000000000010001000000000000000001000000010000000001100000101
109,E6C3-1L,E6C3-1L,E6C3,Main,9,782,26.0726,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,100000010000000000000000000000000000001010000000000000000000010000000001000000000
110,E6C3-1L,E6C3-1L,E6C3,Main,10,789,26.3059,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000001000010000100000000000100110000000001000000000000000000000000000010000000001
111,E6C3-1L,E6C3-1L,E6C3,Main,11,795,26.5059,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,001000001000000101000000011000100000000000000000000000000010010100000000000000010
17,E6C3-1L,E6C3-1L,E6C3,Main,12,801,26.7059,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000110000000000000000100001001000010000000100000100000000000000010000000000
18,E6C3-1L,E6C3-1L,E6C3,Main,13,806,26.8725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000100000000010000110000000001000000001001000000000100000000001000100
19,E6C3-1L,E6C3-1L,E6C3,Main,14,812,27.0725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001001000000000000000000010000000000000000000000000001100000000101000000000101000
20,E6C3-1L,E6C3-1L,E6C3,Main,15,818,27.2725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000000000000000100000000000000000000011000010000010000000000000000000
21,E6C3-1L,E6C3-1L,E6C3,Main,16,819,27.3058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000110000000110000000000000000000100000100000000000000000100000010000000100
22,E6C3-1L,E6C3-1L,E6C3,Main,17,825,27.5058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010000000000000010001000000000000100000110000000001000000000000100
23,E6C3-1L,E6C3-1L,E6C3,Main,18,836,27.8725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000001000000010000100001001001000000000000000000001001000000000000000
24,E6C3-1L,E6C3-1L,E6C3,Main,19,842,28.0725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000001000000000000100000000000000000000000000000000000000010000000001
25,E6C3-1L,E6C3-1L,E6C3,Main,20,848,28.2725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000000100000010000010000000011000000000001000000001001000000001100100
26,E6C3-1L,E6C3-1L,E6C3,Main,21,853,28.4391,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000011000000000000000000000000000001100000000000000000000010101000001000000000
27,E6C3-1L,E6C3-1L,E6C3,Main,22,860,28.6725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,101000000100000000010000000000000000000100100000000000110010010010000000001000000
28,E6C3-1L,E6C3-1L,E6C3,Main,23,866,28.8725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000100000000001100100000000000000000000000100000001000000000010000000
29,E6C3-1L,E6C3-1L,E6C3,Main,24,870,29.0058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000100100000000000000000000000000001000000000000000000010000001000000000000000
30,E6C3-1L,E6C3-1L,E6C3,Main,25,878,29.2725,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000100010000000000100000000100000000000000000000000001000000001001010
31,E6C3-1L,E6C3-1L,E6C3,Main,26,879,29.3058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000010000011001000000000000000000000000000000000001001000000
32,E6C3-1L,E6C3-1L,E6C3,Main,27,885,29.5058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000001000000000000010000000000000001000000010000010000000001000100011000101
33,E6C3-1L,E6C3-1L,E6C3,Main,28,891,29.7058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001001010010000100010000001000100001000000000000010000000000000101000000001000000
34,E6C3-1L,E6C3-1L,E6C3,Main,29,897,29.9058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000110000010001000010000001100000000001000000000000010000000001000110
35,E6C3-1L,E6C3-1L,E6C3,Main,30,903,30.1058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000010000010010010010000011000000000100000000000010000000000000000000000000
36,E6C3-1L,E6C3-1L,E6C3,Main,31,909,30.3058,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000010100000100000000000000000000000000000000001000000010001100000000000000100
1,E6C3-2,E6C3-2,E6C3,Main,1,1105,36.8339,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100110100000101000010000000100000000100000000000000100000000001000010001000010
2,E6C3-2,E6C3-2,E6C3,Main,2,1110,37.0005,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000010000100000000010000000000000010100000000000010000000000000000010000001
3,E6C3-2,E6C3-2,E6C3,Main,3,1114,37.1338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000010000010000000000000100000100101001010000000011000000000000001
4,E6C3-2,E6C3-2,E6C3,Main,4,1117,37.2338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001001000000010000000000000010000000000000000000000010010000001000001000100000
5,E6C3-2,E6C3-2,E6C3,Main,5,1123,37.4338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100001000000000000000000000000000000000010000000000000010000000000000000000000000
6,E6C3-2,E6C3-2,E6C3,Main,6,1129,37.6338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000011000000000000000000000000000000100100001000010000000001000000010000000
7,E6C3-2,E6C3-2,E6C3,Main,7,1135,37.8338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000001011000000100000000000000000000000000000000001010000000010000000000001000
8,E6C3-2,E6C3-2,E6C3,Main,8,1141,38.0338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001001101000000100010001000000001000001000000000000000000000000000000000000001
9,E6C3-2,E6C3-2,E6C3,Main,9,1147,38.2338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000010000000001000000000000000000000000000000000000000000000010000000001001000
10,E6C3-2,E6C3-2,E6C3,Main,10,1153,38.4338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000010000010000000000000000000100000000000010001000000101001000000
11,E6C3-2,E6C3-2,E6C3,Main,11,1159,38.6338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100001000000000000000010000000000000000000000100010001000000000000000010100101000
12,E6C3-2,E6C3-2,E6C3,Main,12,1165,38.8338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000001001000001000000010000000000000000000000000000000000001001000000000000010
13,E6C3-2,E6C3-2,E6C3,Main,13,1172,39.0672,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000010000100010000001000010001000000000000000001000000010100000001100001101
14,E6C3-2,E6C3-2,E6C3,Main,14,1177,39.2338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000010000000000000000000000000000001010100000001000000000010100000001000001000
15,E6C3-2,E6C3-2,E6C3,Main,15,1183,39.4338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000110000100000000000100110000000101000000000000000000000000000010000000001
16,E6C3-2,E6C3-2,E6C3,Main,16,1189,39.6338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000001000000101000000011000100000000000100000000000000010010100000000000000010
17,E6C3-2,E6C3-2,E6C3,Main,17,1195,39.8338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000110000000000000000100001001000010000000100000100000000000000010000000000
18,E6C3-2,E6C3-2,E6C3,Main,18,1201,40.0338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000100000000010000110000000001000000001001000000000100000000001000100
19,E6C3-2,E6C3-2,E6C3,Main,19,1207,40.2338,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001001000000000000000000010000000000000000000000000001100000000101000000000101000
