recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,corpus_fingerprint,detected_fingerprint,hamming_to_corpus,detector_separation,comparison,center_x,center_y,pitch_x,pitch_y,fit_score_x,fit_score_y
E6C2-1N,12,767,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,001000000010000100010000001000010001000000000000000001000000010100000001100001101,111101111001000110010000000000000001000010000000000000000000001000000011000000001,21,0.1653,disagreement,237.0,249.0,34.5,34.5,31.3221,27.4221
E6C2-1N,13,773,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,100000010000000000000000000000000000001010100000001000000000010100000001000001000,100000010000000000000010001000010001001010100000011000010010011011000111001101110,17,0.08,disagreement,237.0,278.0,34.5,35.0,31.5108,28.2185
E6C2-1N,14,779,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000001000110000100000000000100110000000101000000000000000000000000000010000000001,000001000010000100000010001100110000000111000000010000000010001011000111001001110,16,0.0867,disagreement,237.0,278.0,34.5,35.0,30.9096,28.0056
E6C2-1N,15,786,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,001000001000000101000000011000100000000000100000000000000010010100000000000000010,001000001000000100000010011000110001000010100000010000010010011011000111001101110,18,0.0853,disagreement,237.0,278.0,34.5,35.0,31.7969,27.8475
E6C2-1N,16,791,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000000110000000000000000100001001000010000000100000100000000000000010000000000,000000000010000000000010001100011001000010000000110000110010001010000111001001100,14,0.0833,disagreement,237.0,278.0,34.5,35.0,31.1506,28.6163
E6C2-1N,17,797,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000010000110000000001000000001001000000000100000000001000100,000000000000000100000010011000110001000011000000011001010010001011000111001100100,15,0.0886,disagreement,237.0,278.0,34.5,35.0,31.13,28.1248
E6C2-1N,18,803,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,001001000000000000000000010000000000000000000000000001100000000101000000000101000,111101111001000110000000000000000001000000000000000000000000001100000001001000000,19,0.1592,disagreement,237.0,249.0,34.5,34.5,30.8152,27.9681
E6C2-1N,19,809,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000100000000000000000000011000010000010000000000000000000,000001000000000000000010001100010001000010000000011000010010011010000110000001100,12,0.0806,disagreement,237.0,278.0,34.5,35.0,31.0387,28.4792
E6C2-1N,20,815,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,001000000110000000110000000000000000000100000100000000000000000100000010000000100,111101111001000110010000000100000001000000000000100000100000000000000001000000010,24,0.1606,disagreement,237.0,249.0,34.5,34.5,31.0615,27.4033
E6C2-1N,21,821,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000010001000000000000100000110000000001000000000000100,111101111000000110000000010000000001000010000000000000000000000110000001001000000,21,0.1633,disagreement,237.0,249.0,34.5,34.5,31.3169,28.8379
E6C2-1N,22,827,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000001000000010000100001001001000000000000000000001001000000000000000,111101111000000100000000001000000001000100000000001000000000000000000001001000000,22,0.168,disagreement,237.0,249.0,34.5,34.5,30.7388,28.141
E6C2-1N,23,833,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000000100000000000000000000000000000000000000010000000001,111101111000000100000000001000000001000100000000000000000000000000000001000000010,18,0.1618,disagreement,237.0,249.0,34.5,34.5,31.8973,29.3765
E6C2-1N,24,839,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000010000010000000011000000000001000000001001000000001100100,111101111001000100000000000100000001000010000000011000000000001000000001001000000,22,0.1761,disagreement,237.0,249.0,34.5,34.5,30.8233,27.4619
E6C2-1N,25,845,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000011000000000000000000000000000001100000000000000000000010101000001000000000,000000011000000000000010001000010001001110000000010000000010011011000101000101110,15,0.0696,disagreement,237.0,278.0,34.5,35.0,31.6746,28.5896
E6C2-1N,26,851,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,101000000100000000010000000000000000000100100000000000110010010010000000001000000,111101111101000110000000000000000001000000000000100000000000000110000011010000000,23,0.1523,disagreement,237.0,249.0,34.5,34.5,30.6573,28.1435
E6C2-1N,27,857,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000001100100000000000000000000000100000001000000000010000000,000000000000000100000010001100110001000010000000010000100010001010000101010100100,11,0.0759,disagreement,237.0,278.0,34.5,35.0,32.6985,28.4458
E6C2-1N,28,863,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,010000100100000000000000000000000000001000000000000000000010000001000000000000000,111101111000000110000000000000000001000000000000000000000000000000000001001000000,15,0.16,disagreement,237.0,249.0,34.5,34.5,32.0873,28.8921
E6C2-1N,29,869,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000100010000000000100000000100000000000000000000000001000000001001010,111101111000000100000000000000000001000100000000100000000000000000000001001000000,15,0.1561,disagreement,237.0,249.0,34.5,34.5,30.3302,27.9704
E6C2-N,1,880,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000100110100000101000010000000100000000100000000000000100000000001000010001000010,111100110111000111110010001100111000000011000100010001110000011111000111111101111,31,0.2022,disagreement,236.0,301.0,26.5,25.5,17.3873,19.4283
E6C2-N,2,886,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,010000000010000100000000010000000000000010100000000000010000000000000000010000001,110001101100000111000010011000111001001110000100100001110000001011000011111101111,32,0.1749,disagreement,266.0,303.0,28.5,28.0,19.3894,19.2035
E6C2-N,3,892,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000010000010000000000000100000100101001010000000011000000000000001,000001111000000010000010011000010001000010100000010001010010001001000001000100000,23,0.1354,disagreement,238.0,281.0,30.0,30.0,20.6812,26.004
E6C2-N,4,896,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000001001000000010000000000000010000000000000000000000010010000001000001000100000,000001001000000010000000000000110000000100000000000000110010011001000010010100100,9,0.0981,disagreement,243.0,274.0,32.5,32.0,22.0369,30.0421
E6C2-N,5,899,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,100001000000000000000000000000000000000010000000000000010000000000000000000000000,110000001100000011000000001000100001000100000100000001000000001000000001111101111,24,0.1447,disagreement,270.0,308.0,34.0,33.5,33.506,30.8396
E6C2-N,6,905,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000011000000000000000000000000000000100100001000010000000001000000010000000,000000001110000001000000010000100001000101000000110001100000011010000111001101001,29,0.1093,disagreement,270.0,274.0,34.0,34.5,27.6637,33.3727
E6C2-N,7,911,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,001000001011000000100000000000000000000000000000000001010000000010000000000001000,010000011110000001000000011000100001000101000000100001100000011110000111001101001,25,0.1101,disagreement,270.0,274.0,34.0,34.5,27.6471,33.0071
E6C2-N,8,917,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000001001101000000100010001000000001000001000000000000000000000000000000000000001,000000011010000001000000011000100001000111000000100001000000011000000111001101001,22,0.1053,disagreement,270.0,274.0,34.0,34.5,28.5137,33.3167
E6C2-N,9,923,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000010000000001000000000000000000000000000000000000000000000010000000001001000,000000101000000001000000011000100001000100000000100001000000011110000111011101001,19,0.0951,disagreement,270.0,274.0,34.0,34.5,28.61,34.4969
E6C2-N,10,929,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000010000010000000000000000000100000000000010001000000101001000000,000000001000000001100000011000100001000101000000100001000000011000000111011001001,18,0.1046,disagreement,270.0,274.0,34.0,34.5,28.6396,33.5567
E6C2-N,11,935,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,100001000000000000000010000000000000000000000100010001000000000000000010100101000,000000001000000001000000010000100001000101000000100001000000011000000111001001001,21,0.1067,disagreement,270.0,274.0,34.0,34.5,28.1269,33.0117
E6C2-N,12,941,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,010000001001000001000000010000000000000000000000000000000000001001000000000000010,000000011010000001000000010000100001000100000000100001000000011010000111001101101,21,0.1057,disagreement,270.0,274.0,34.0,34.5,28.2848,34.3529
E6C2-N,13,947,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,001000000010000100010000001000010001000000000000000001000000010100000001100001101,010000001100000001100000011000100001000101000000100001000000011000000111001101001,23,0.1164,disagreement,270.0,274.0,34.0,34.5,28.3787,32.9504
E6C2-N,14,953,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,100000010000000000000000000000000000001010100000001000000000010100000001000001000,000000101000000001000000010000100001000101000000110001000000011000000111001001001,23,0.1061,disagreement,270.0,274.0,34.0,34.5,28.1065,33.6879
E6C2-N,15,959,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000001000110000100000000000100110000000101000000000000000000000000000010000000001,000000001100000001000000010000100001001111000000100001000000011000000111001001001,19,0.1048,disagreement,270.0,274.0,34.0,34.5,28.2919,33.2567
E6C2-N,16,965,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,001000001000000101000000011000100000000000100000000000000010010100000000000000010,010000011000000001000000011000100001000101000000100001000000011000000111001101101,22,0.1089,disagreement,270.0,274.0,34.0,34.5,28.8469,33.44
E6C2-N,17,971,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000110000000000000000100001001000010000000100000100000000000000010000000000,000000001100000001000000010000110001000101000000100001000000011000000111001101001,21,0.103,disagreement,270.0,274.0,34.0,34.5,28.6935,33.9769
E6C2-N,18,977,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000010000110000000001000000001001000000000100000000001000100,000000001000000001000000010000100001000111000000110001000000011000000111011101001,21,0.1073,disagreement,270.0,274.0,34.0,34.5,28.5567,33.6821
E6C2-N,19,986,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,001001000000000000000000010000000000000000000000000001100000000101000000000101000,010000001000000001000000010000100001000101000000100001000000011010000111001101001,21,0.1012,disagreement,270.0,274.0,34.0,34.5,28.1233,33.469
E6C2-N,20,989,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000100000000000000000000011000010000010000000000000000000,000000001000000001000000010000100001000100000000110001100000011000000111001001001,20,0.101,disagreement,270.0,274.0,34.0,34.5,28.6348,34.0098
E6C2-N,21,995,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,001000000110000000110000000000000000000100000100000000000000000100000010000000100,010000001100000001100000010000100001001101000000100001000000011000000111001101001,24,0.1097,disagreement,270.0,274.0,34.0,34.5,28.5431,33.6538
E6C2-N,22,1001,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000010001000000000000100000110000000001000000000000100,000000001000000101000000010000100001000101000000100001100000011010000111001101001,23,0.1105,disagreement,270.0,274.0,34.0,34.5,28.4883,34.1408
E6C2-N,23,1007,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000001000000010000100001001001000000000000000000001001000000000000000,000000001010000001000000010000100001000110000000100001000000011010000111001001001,18,0.1032,disagreement,270.0,274.0,34.0,34.5,27.9867,34.2777
E6C2-N,24,1013,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000000100000000000000000000000000000000000000010000000001,000000001000000001000000010000100001000101000000100001000000011000000111001101001,14,0.0896,disagreement,270.0,274.0,34.0,34.5,29.2667,35.0917
E6C2-N,25,1019,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000010000010000000011000000000001000000001001000000001100100,010001001000000001000000010000100001000111000000100001000000011010000111011101001,21,0.1221,disagreement,270.0,274.0,34.0,34.5,27.9477,32.9373
E6C2-N,26,1026,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000011000000000000000000000000000001100000000000000000000010101000001000000000,000000111000000001000000010000100001001101000000100001000000011010000111001101001,18,0.1008,disagreement,270.0,274.0,34.0,34.5,28.3373,34.0212
E6C2-N,27,1031,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,101000000100000000010000000000000000000100100000000000110010010010000000001000000,010000001000000001100000010000100001001101000000100001100000011110000111011101001,27,0.1152,disagreement,270.0,274.0,34.0,34.5,27.7658,33.3004
E6C2-N,28,1037,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000001100100000000000000000000000100000001000000000010000000,000000001000000001000000011000100001000101000000100001000000011000000111011001001,18,0.0981,disagreement,270.0,274.0,34.0,34.5,29.1233,34.8158
E6C2-N,29,1043,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,010000100100000000000000000000000000001000000000000000000010000001000000000000000,000001001000000001000000010000100001000101000000100001000000011010000111001101001,26,0.1008,disagreement,270.0,274.0,34.0,34.5,28.1848,34.1844
E6C2-N,30,1049,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000100010000000000100000000100000000000000000000000001000000001001010,000000001000000001100000011000100001001101000000100001000000011010000111011101101,25,0.1036,disagreement,270.0,274.0,34.0,34.5,27.6719,33.9238
